Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Muscicapa aquatica";"Swamp Flycatcher";Moerasvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Muscicapa cassini";"Cassin's Flycatcher";"Cassins Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Bradornis boehmi";"Böhm's Flycatcher";"Böhms Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Bradornis ussheri";"Ussher's Flycatcher";"Usshers Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Bradornis fuliginosus";"Sooty Flycatcher";Rouwvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Bradornis comitatus";"Dusky-blue Flycatcher";"Dofblauwe Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Bradornis mariquensis";"Mariqua Flycatcher";Maricovliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Bradornis microrhynchus";"African Gray Flycatcher";Streepkopvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Agricola pallidus";"Pale Flycatcher";"Vale Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Agricola infuscatus";"Chat Flycatcher";Lijstervliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria cinerascens";"White-browed Forest-Flycatcher";Witbrauwbosvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria ocreata";"African Forest-Flycatcher";"Stricklands Bosvliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria griseigularis";"Gray-throated Tit-Flycatcher";Grijskeelvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria plumbea";"Gray Tit-Flycatcher";Meesvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria olivascens";"Olivaceous Flycatcher";"Olijfgroene Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria lendu";"Chapin's Flycatcher";Chapin-vliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria tessmanni";"Tessmann's Flycatcher";"Tessmanns Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Fraseria caerulescens";"Ashy Flycatcher";"Blauwgrijze Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis herero";"Herero Chat";Hererotapuit;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis semipartitus";Silverbird;Zilvervliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis silens";"Fiscal Flycatcher";Klauwiervliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis ardesiacus";"Yellow-eyed Black-Flycatcher";Geeloogdrongovliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis annamarulae";"Nimba Flycatcher";Nimbadrongovliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis edolioides";"Northern Black-Flycatcher";"Senegalese Drongovliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis pammelaina";"Southern Black-Flycatcher";"Kaapse Drongovliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis fischeri";"White-eyed Slaty-Flycatcher";Bergdrongovliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis brunneus";"Angola Slaty-Flycatcher";"Angolese Drongovliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Melaenornis chocolatinus";"Abyssinian Slaty-Flycatcher";"Bruine Drongovliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Humblotia flavirostris";"Grand Comoro Flycatcher";"Humblots Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Alethe diademata";"White-tailed Alethe";"Diadeemalethe (diademata)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Alethe castanea";"Fire-crested Alethe";"Diadeemalethe (castanea/woosnami)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas coryphoeus";"Karoo Scrub-Robin";Karoowaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas leucosticta";"Forest Scrub-Robin";Boswaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas signata";"Brown Scrub-Robin";"Bruine Waaierstaart";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas quadrivirgata";"Bearded Scrub-Robin";Streepkopwaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas barbata";"Miombo Scrub-Robin";Baardwaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas podobe";"Black Scrub-Robin";"Zwarte Waaierstaart";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas galactotes";"Rufous-tailed Scrub-Robin";"Rosse Waaierstaart";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas paena";"Kalahari Scrub-Robin";Kalahariwaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas hartlaubi";"Brown-backed Scrub-Robin";Bruinrugwaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cercotrichas leucophrys";"Red-backed Scrub-Robin";Witbrauwwaaierstaart;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus fulicatus";"Indian Robin";"Indisch Paapje";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus saularis";"Oriental Magpie-Robin";Dayallijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus pyrropygus";"Rufous-tailed Shama";Vuurstaartshamalijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus albospecularis";"Madagascar Magpie-Robin";Madagaskardayallijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus sechellarum";"Seychelles Magpie-Robin";Seychellenlijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus mindanensis";"Philippine Magpie-Robin";"Filippijnse Dayallijster";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus malabaricus";"White-rumped Shama";Shamalijster;1;birds/copsychus-malabaricus/large.jpg;birds/copsychus-malabaricus/thumb.jpg
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus stricklandii";"White-crowned Shama";"Shamalijster (stricklandii/barbouri)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus albiventris";"Andaman Shama";Andamanenshamalijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus luzoniensis";"White-browed Shama";Witbrauwshamalijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus superciliaris";"Visayan Shama";Visayanshamalijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus niger";"White-vented Shama";"Zwarte Dayallijster";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Copsychus cebuensis";"Black Shama";Cebushamalijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Anthipes monileger";"White-gorgeted Flycatcher";Witbefvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Anthipes solitaris";"Rufous-browed Flycatcher";Roodteugelvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sholicola major";"Nilgiri Sholakili";Nilgirikortvleugel;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sholicola albiventris";"White-bellied Sholakili";Witbuikkortvleugel;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis concretus";"White-tailed Flycatcher";Witstaartniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis ruckii";"Rück's Blue Flycatcher";"Rücks Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis herioti";"Blue-breasted Blue Flycatcher";"Blue-breasted Flycatcher (Blue-breasted)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis camarinensis";"Rufous-breasted Blue Flycatcher";"Blue-breasted Flycatcher (Rufous-breasted)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis hainanus";"Hainan Blue Flycatcher";Hainanniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis pallidipes";"White-bellied Blue Flycatcher";Keralaniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis poliogenys";"Pale-chinned Blue Flycatcher";"Brooks' Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis unicolor";"Pale Blue Flycatcher";Azuurniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis rubeculoides";"Blue-throated Flycatcher";Blauwkeelniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis glaucicomans";"Chinese Blue Flycatcher";"Chinese Blue Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis magnirostris";"Large Blue Flycatcher";Langsnavelniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis whitei";"Hill Blue Flycatcher";Bergniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis banyumas";"Javan Blue Flycatcher";"Javan Blue Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis montanus";"Dayak Blue Flycatcher";"Dayak Blue Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis kadayangensis";"Meratus Blue Flycatcher";"Meratus Jungle-Flycatcher (undescribed form)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis caerulatus";"Sunda Blue Flycatcher";Breedsnavelniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis turcosus";"Malaysian Blue Flycatcher";"Maleise Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis lemprieri";"Palawan Blue Flycatcher";Balabakniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis superbus";"Bornean Blue Flycatcher";Borneoniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis tickelliae";"Tickell's Blue Flycatcher";"Tickell's Blue Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis sumatrensis";"Indochinese Blue Flycatcher";"Indochinese Blue Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis rufigastra";"Mangrove Blue Flycatcher";Mangroveniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis omissus";"Sulawesi Blue Flycatcher";Sulawesiniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis kalaoensis";"Kalao Blue Flycatcher";"Sulawesi Blue Flycatcher (Kalao)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis brunneatus";"Brown-chested Jungle Flycatcher";Witbefjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis nicobaricus";"Nicobar Jungle Flycatcher";Nicobarenjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis umbratilis";"Gray-chested Jungle Flycatcher";Witkeeljunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis olivaceus";"Fulvous-chested Jungle Flycatcher";Olijfrugjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis ruficauda";"Chestnut-tailed Jungle Flycatcher";Roodstaartjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis pelingensis";"Banggai Jungle Flycatcher";"Banggai Jungle-Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyornis colonus";"Sula Jungle Flycatcher";"Sula Jungle-Flycatcher";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava grandis";"Large Niltava";Kobaltniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava macgrigoriae";"Small Niltava";"Kleine Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava davidi";"Fujian Niltava";"Pater Davids Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava sundara";"Rufous-bellied Niltava";Roodbuikniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava sumatrana";"Rufous-vented Niltava";"Sumatraanse Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava oatesi";"Chinese Vivid Niltava";"Vivid Niltava (Chinese)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Niltava vivida";"Taiwan Vivid Niltava";"Vivid Niltava (Taiwan)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyanoptila cyanomelana";"Blue-and-white Flycatcher";"Blauw-witte Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cyanoptila cumatilis";"Zappey's Flycatcher";"Zappeys Vliegenvanger";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias sanfordi";"Matinan Flycatcher";"Sanfords Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias hoevelli";"Blue-fronted Flycatcher";"Hoevells Niltava";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias hyacinthinus";"Timor Blue Flycatcher";Hyacintniltava;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias oscillans";"Flores Jungle Flycatcher";"Flores Jungle-Flycatcher (Russet-backed)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias stresemanni";"Sumba Jungle Flycatcher";Floresjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias sordidus";"Dull-blue Flycatcher";Ceylonvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias albicaudatus";"Nilgiri Flycatcher";Nilgirivliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias indigo";"Indigo Flycatcher";Indigovliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias thalassinus";"Verditer Flycatcher";Azuurvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias additus";"Buru Jungle Flycatcher";Burujunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Eumyias panayensis";"Turquoise Flycatcher";Panayvliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossyphicula roberti";"White-bellied Robin-Chat";Witbuikakalat;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha isabellae";"Mountain Robin-Chat";Kameroenjanfrederik;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha archeri";"Archer's Robin-Chat";"Archers Janfrederik";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha anomala";"Olive-flanked Robin-Chat";Bruinflankjanfrederik;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha caffra";"Cape Robin-Chat";"Kaapse Lawaaimaker";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha humeralis";"White-throated Robin-Chat";Witkeellawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha cyanocampter";"Blue-shouldered Robin-Chat";Blauwschouderlawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha semirufa";"Rüppell's Robin-Chat";"Rüppells Lawaaimaker";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha heuglini";"White-browed Robin-Chat";Witbrauwlawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha natalensis";"Red-capped Robin-Chat";Roodkoplawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha dichroa";"Chorister Robin-Chat";Choristerlawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha heinrichi";"White-headed Robin-Chat";"Rands Lawaaimaker";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha niveicapilla";"Snowy-crowned Robin-Chat";Witkruinlawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cossypha albicapillus";"White-crowned Robin-Chat";Schubkaplawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Xenocopsychus ansorgei";"Angola Cave-Chat";Holenlawaaimaker;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cichladusa arquata";"Collared Palm-Thrush";Zambesipalmlijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cichladusa ruficauda";"Rufous-tailed Palm-Thrush";Gabonpalmlijster;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Cichladusa guttata";"Spotted Morning-Thrush";"Gevlekte Palmlijster";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Erithacus rubecula";"European Robin";Roodborst;1;birds/erithacus-rubecula/large.jpg;birds/erithacus-rubecula/thumb.jpg
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Pogonocichla stellata";"White-starred Robin";Sterrenpaapje;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Swynnertonia swynnertoni";"Swynnerton's Robin";"Swynnertons Sterrenpaapje";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Chamaetylas poliocephala";"Brown-chested Alethe";Bruinborstalethe;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Chamaetylas poliophrys";"Red-throated Alethe";Roodkeelalethe;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Chamaetylas choloensis";"Cholo Alethe";Cholobergalethe;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Chamaetylas fuelleborni";"White-chested Alethe";Witborstalethe;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Stiphrornis pyrrholaemus";"Olive-backed Forest Robin";"Bosakalat (pyrrholaemus)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Stiphrornis erythrothorax";"Orange-breasted Forest Robin";"Orange-breasted Forest Robin";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Stiphrornis mabirae";"Yellow-breasted Forest Robin";"Bosakalat (sanghensis)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia polioptera";"Gray-winged Robin-Chat";Grijsvleugeljanfrederik;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia poensis";"Short-tailed Akalat";"Short-tailed Akalat";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia bocagei";"Bocage's Akalat";"Bocage's Akalat";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia cyornithopsis";"Lowland Akalat";Congoakalat;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia aequatorialis";"Equatorial Akalat";"Jacksons Akalat";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia sharpei";"Sharpe's Akalat";"Sharpes Akalat";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia gunningi";"East Coast Akalat";Blauwvleugelakalat;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia gabela";"Gabela Akalat";Gabela-akalat;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia montana";"Usambara Akalat";Usambarajanfrederik;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia lowei";"Iringa Akalat";Iringajanfrederik;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Sheppardia aurantiithorax";"Rubeho Akalat";Rebuhojanfrederik;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Leonardina woodi";"Bagobo Robin";Bagobomuistimalia;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Vauriella gularis";"Eyebrowed Jungle Flycatcher";Kinabalujunglevliegenvange;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Vauriella insignis";"Rusty-flanked Jungle Flycatcher";Luzonjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Vauriella albigularis";"Negros Jungle Flycatcher";Negrosjunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Vauriella goodfellowi";"Mindanao Jungle Flycatcher";Mindanaojunglevliegenvanger;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Heinrichia calligyna";"Great Shortwing";Sulawesikortvleugel;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx hyperythra";"Rusty-bellied Shortwing";Roestbuikkortvleugel;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx leucophris";"Lesser Shortwing";"Kleine Kortvleugel";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx cruralis";"Himalayan Shortwing";"Himalayan Shortwing";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx sinensis";"Chinese Shortwing";"Chinese Shortwing";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx goodfellowi";"Taiwan Shortwing";"Taiwan Shortwing";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx poliogyna";"Philippine Shortwing";"White-browed Shortwing (Philippine)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx erythrogyna";"Bornean Shortwing";"White-browed Shortwing (Bornean)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx saturata";"Sumatran Shortwing";"White-browed Shortwing (Sumatran)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx montana";"Javan Shortwing";"White-browed Shortwing (Javan)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Brachypteryx floris";"Flores Shortwing";"White-browed Shortwing (Flores)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Heteroxenicus stellatus";"Gould's Shortwing";"Goulds Kortvleugel";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora sibilans";"Rufous-tailed Robin";Snornachtegaal;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora ruficeps";"Rufous-headed Robin";Roodkopnachtegaal;0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora akahige";"Japanese Robin";"Japanese Robin (Japanese)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora tanensis";"Izu Robin";"Japanese Robin (Izu)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora komadori";"Ryukyu Robin";"Ryukyu Robin (Ryukyu)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora namiyei";"Okinawa Robin";"Ryukyu Robin (Okinawa)";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora brunnea";"Indian Blue Robin";"Oranje Nachtegaal";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Larvivora cyane";"Siberian Blue Robin";"Blauwe Nachtegaal";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Irania gutturalis";"White-throated Robin";"Perzische Roodborst";0;;
Passeriformes;Muscicapidae;"Old World Flycatchers";"Old World Flycatchers";"Luscinia luscinia";"Thrush Nightingale";"Noordse Nachtegaal";0;;
